A Graphical Probabilistic Representation for the Impact Assessment of Wind Power Plants in Power Systems;;Omar   Beltran Valle(Facultad de Ingenier?a , Universidad Aut?noma de San Luis Potos? , Manuel Nava #8, Zona Universitaria ,San Luis Potos?   78290 , M?xico);Rafael   Pe?a Gallardo(Facultad de Ingenier?a , Universidad Aut?noma de San Luis Potos? , Manuel Nava #8, Zona Universitaria ,San Luis Potos?   78290 , M?xico),Juan   Segundo Ramirez(Facultad de Ingenier?a , Universidad Aut?noma de San Luis Potos? , Manuel Nava #8, Zona Universitaria ,San Luis Potos?   78290 , M?xico),David   Wenzhong(Department of Electrical and Computer Engineering University of Denver , Engineering and Computer Science Building, Room 269, 2155 E. Wesley A),Eduard   Muljadi(University of Aurbun , Alabama   36849 , USA);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2033~2043;Monte Carlo method  · Multi-objective performance index  · SVC device  · Stochastic load fl ow  · Wind power plants;;전기공학;0;;;"Traditional methods used for the analysis and design of power systems, like power fl ow studies (PFS), do not consider any uncertainties. For example, when there is a high penetration of wind power plants (WPPs), whose raw material is intermittent.
In this paper is proposed a graphical probabilistic representation (GPR) based on multi-objective performance index (MPI) to assess the impact of the WPPs penetration in power systems. This representation is applied to the southeastern network of Mexico, where there is increasing penetration of WPPs. Besides, a comparative study is presented, with and without a static var compensator (SVC) device connected to the mentioned network, to evaluate the eff ects of shunt compensation in the point of common coupling (PCC) with WPPs. The results of this comparison are discussed using the GPR proposed. The results show that GPR can be utilized as a useful tool to represent a considerable amount of information in a clear, compact, and single visual representation"
Measurement of Sheet-like Space Charge Distribution and Signal Calibration of Insulator XLPE Using PEA Method;;Seung   Hwangbo(Department of Automotive Engineering , Honam University , Gwangju   62399 , Republic of Korea);Hyung-Gyu   Kim(Department of Automotive Engineering , Honam University , Gwangju   62399 , Republic of Korea),Hyun-Cheol   Jung(Department of Electrical and Electronic Engineering , Honam University , Gwangju   62399 , Republic of Korea),June-Do   Park(Department of Electrical and Electronic Engineering , Honam University , Gwangju   62399 , Republic of Korea);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2027~2032;Space charge  · XLPE  · PEA method  · Signal processing  · Deconvolution;;전기공학;0;;;Long-distance power transmission requires durable and high-performance cables with insulators resistant to dielectric breakdown. However, space charge can cause dielectric breakdowns by aff ecting the electrical characteristics inside the insulator as it is injected, generated, or moved inside the insulating materials. In this study, the sheet-like space charge distribution of the insulator cross-linking polyethylene (XLPE) was measured using the pulsed electro acoustic (PEA) method. As compared to the existing method, a more convenient method was designed and produced using NI’s PXI System and LabVIEW software. Furthermore, a signal calibration program was developed to correct the distortions of the measured signals. The accuracy and reliability of the space charge distribution signals were improved by correcting the distortions of the signals.
Sub-synchronous Resonance Constrained OPF Using Reconciled Pack Dominance Based Grey Wolf Optimisation;;Devesh   Raj   Mani(Department of Electrical and Electronics Engineering , SSN College of Engineering , Chennai , Tamil Nadu , India);Somasundaram   Periasamy(Department of Electrical and Electronics Engineering,College of Engineering Guindy , Anna University , Chennai , Tamil Nadu , India);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2017~2026;Grey wolf optimisation  · Optimal power fl ow  · Sub-synchronous resonance  · Thyristor controlled series capacitor;;전기공학;0;;;"In this paper, the Sub-synchronous Resonance Constrained Optimal Power Flow (SSRCOPF) problem is articulated, for stable and economic operation of series compensated power system. Further, Reconciled Pack Dominance based Grey Wolf Optimisation (RPD-GWO) is proposed to solve SSRCOPF problem. Due to the colossal increase in demand, transmission lines are stressed by overloading. To alleviate this stress, often series compensation by Thyristor Controlled Series Capacitor (TCSC) is used. However, due to unintended operation of TCSC there is a possibility of Sub-synchronous Resonance (SSR).
Hence, SSR constraint is infused into Optimal Power Flow (OPF) and termed as SSRCOPF. The proposed SSRCOPF ensures optimal system operation, while circumventing the entrapment into SSR condition. To solve the SSRCOPF problem the proposed RPD-GWO algorithm is employed and analysed with Particle Swarm Optimisation (PSO). The comparative analysis of proposed RPD-GWO algorithm reveals its swiftness in convergence."
Two-Stages Sliding Fourier Transform for High Performance Phase Angle and Frequency Tracking;;Osama   Mohammed   Arafa(Electronic Research Institute , Cairo , Egypt);;Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.2007~2016;Phase-locked loop (PLL)  · Fourier transform (FT)  · Discrete Fourier transform (DFT)  · Sliding discrete Fourier transform (SDFT)  · Renewable energy sources (RES)  · Synchronization;;전기공학;0;;;Sliding discrete Fourier transform (SDFT) gives excellent performance at nominal frequency operation. However, at off - nominal frequency, it generates errors in both magnitude and phase angle due to spectral leakage. Moreover, its harmonic rejection ability is greatly impaired in this case. This paper introduces a method to apply sliding Fourier transform under off -nominal frequency at fi xed sampling rate while fi xing the defects associated with it off -nominal frequency operation. This method involves the use of two stages sliding Fourier transform (SFT). A fi xed window-width SFT in the fi rst stage is used to drive the variable window-width SFT in the second stage. The proposed technique (SFT?SFT) is tested in real time on dSPACE MicroLabBox using pre-generated voltage vectors to simulate the most inconvenient grid conditions. The testing scenarios proved its superior performance compared to the decoupled stationary reference frame PLL method.
Detection and Analysis of Electromechanical Oscillation in Power Systems with Low-Sampled Data Using Modal Analysis Methods;;Soobae   Kim(Department of Electrical Engineering , Kyungpook National University , Daegu , Korea);Jong-Oh   Baek (Department of Electrical Engineering , Kyungpook National University , Daegu , Korea);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.1999~2006;Electromechanical oscillations  · Detection and analysis of oscillations  · Low-sampled data  · Model-based modal analysis  · Variable projection method  · Korean power systems;;전기공학;0;;;"Purpose Electromechanical oscillations between interconnected generators are considered a major threat to the secure operation of power systems. Therefore, oscillation monitoring systems in real-time are of critical importance to detect the danger of poorly damped oscillations. For the detection and analysis of the oscillations, high-temporal-resolution measurements are required according to the Nyquist theorem. This paper proposes a novel algorithm for the identifi cation of electromechanical oscillations using low-sampled data such as supervisory control and data acquisition (SCADA) measurements.
Methods The lack of temporal resolution of the data is compensated by using low-sampled data sets at multiple diff erent locations. At a target location, a high-sampled data-signal can be reconstructed using mode shape information obtained from model-based modal analysis. The variable projection method is then used to detect oscillations and estimate oscillation components including frequency and damping ratio.
Results Case studies based on practical Korean power systems are presented to evaluate the performance of the proposed method. Simulation results show that the proposed method can detect and identify electromechanical oscillations with lowsampled data."
New Chaotic Sunfl ower Optimization Algorithm for Optimal Tuning of Power System Stabilizers;;Badr   M.   Alshammar(College of Engineering , University of Ha’il , Ha’il , Saudi Arabia);Tawfi k   Guesmi (National Engineering School of Sfax , University of Sfax , Sfax , Tunisia);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.1985~1997;Chaotic sequences  · Sunfl ower optimization algorithm  · Electromechanical modes  · Power system stabilizers;;전기공학;0;;;"Purpose The problem of stability is generally caused by insuffi cient damping of electromechanical oscillations (EMOs).
Power system stabilizers (PSSs) are the most advised and effi cient devices to increase the system damping and enhance the dynamic characteristics of power networks during abnormal conditions. Unfortunately, the performance of the PSS controller is mostly dependent on the parameters of the lead-lag compensator. Within this context, this study presents a new chaoticbased sunfl ower optimization algorithm with local search (CSFO-LS) for optimum design of PSS controllers.
Methodology In the proposed algorithm symbolized by CSFO-LS, the random parameters of the original SFO are substituted by chaotic sequences to avoid premature convergence at local optima and improve the accuracy of the optimum solution. Firstly, the CSFO-LS is tested and evaluated on various benchmark functions with diff erent characteristics such as multimodality, separability and regularity. Then, it is applied for selecting the optimum parameters of the PSS controllers.
These parameters are tuned in order to shift all electromechanical modes in a pre-specifi ed zone in the left side of the s -plan.
Results Simulation results based on eight benchmark functions show that CSFO-LS outperforms all the algorithms used for comparison. Moreover, to demonstrate the applicability and performance of the proposed method for providing good damping of low frequency oscillations, a standard power system test under various operating conditions and severe fault is used. Obtained results are compared with those obtained using the original SFO and other recent optimization techniques.
Originality In this study, an improved version of the SFO is proposed for providing optimum EMOs damping. All EMOs have to be shifted as much as possible to the left side of the s -plan instead of shifting them to a fi xed zone. To our best knowledge, this technique is not suggested or used for any power system problem."
Coordinated Optimal Allocation of Distributed Generations in Smart Distribution Grids Considering Active Management and Contingencies;;Pingliang   Zeng(Department of Automation , Hangzhou Dianzi University Hangzhou , China);Jia   Liu(Hangzhou Kelin Electric Company , Hangzhou , China),Yalou   Li(China Electric Power Research Institute , Beijing , China),Hao   Xing(Department of Automation , Hangzhou Dianzi University , Hangzhou , China);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.1969~1983;Smart distribution grid  · Distributed generation allocation  · Active management  · N-1 contingency  · Energy storage device;;전기공학;0;;;"This study presents a multi-objective bi-level optimization model for distributed generation (DG) allocation in smart distribution grids integrating energy storage devices. As part of smart distribution grids, four active management schemes, coordinated on-load tap-changer voltage control, DG power factor control, DG curtailment and demand side management, are embedded in the proposed model. Uncertainties related to DGs, loads and contingencies and the capability of energy storage devices for peak shaving and renewable energy compensation are also inherent. The allocation model simulates the network transfer process to postpone the DG investment. The trade-off between the defi ned annual total cost and N-1 security margin index is achieved in the optimal allocation methodology considering operation thresholds and security improvements.
The DG allocation solutions are solved by a hybrid algorithm. The correlated input parameters of the optimization problem, such as wind speed, illumination intensity and load, are generated using quasi Monte Carlo simulation and singular value decomposition and then simplifi ed by fuzzy C-means clustering to improve the computation effi ciency of optimal power fl ow. A modifi ed 104-bus distribution case is used to demonstrate the eff ectiveness and fl exibility of the proposed model."
A Statistical Data-Filtering Method Proposed for Short-Term Load Forecasting Models;;Duong   Minh   Bui (Department of Electrical and Computer Engineering (ECE),Faculty of Engineering , Vietnamese-German University (VGU) , Thu Dau Mot City, Binh Duo);Phuc   Duy   Le(Institute of Engineering , Ho Chi Minh City University of Technology (HUTECH) , Ho Chi Minh City   70000 , Vietnam),Tien   Minh   Cao(Institute of Engineering , Ho Chi Minh City University of Technology (HUTECH) , Ho Chi Minh City   70000 , Vietnam),Hung   Nguyen(Institute of Engineering , Ho Chi Minh City University of Technology (HUTECH) , Ho Chi Minh City   70000 , Vietnam),Trang   Thi   Pham(Department of Industrial and Systems Engineering , Chung Yuan Christian University (CYCU) , Taoyuan City , Taiwan),Duy   Anh   Pham(Department of Computer Science , Bonn-Rhein-Sieg University of Applied Sciences , North Rhine-Westphalia , Germany);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.1947~1967;ARIMA  · Confi dence level  · Data fi ltering  · Neural network  · Long short-term memory  · And short-term load forecasting;;전기공학;0;;;"Reliability assessment of the SCADA-system based load data is necessary for improving accuracy of short-term load forecasting (STLF) methods in a distribution network (DN). Specifi cally, the reliability evaluation of the load data is to properly eliminate noise/outliers caused by random power consumption behaviors or the sudden change in load demand from industrial and residential customers in the DN. Thus, this paper proposes a novel statistical data-fi ltering method, working at an input data pre-processing stage, which will evaluate the reliability of input load data by analyzing all possible data confi dence levels in order to fi lter-out the noise/outliers for accuracy improvement of diff erent short-term load forecasting models. The proposed statistical data-fi ltering method is also compared to other existing data-fi ltering methods (such as Kalman Filter, Density-Based Spatial Clustering of Applications with Noise (DBSCAN), Discrete Wavelet Transform (DWT) and Singular Spectrum Analysis (SSA)). Moreover, several case studies of short-term load forecasting for a typical 22 kV distribution network in Vietnam are conducted with an Artifi cial Neural Network (ANN) model, a Long Short-Term Memory Recurrent Neural Network (LSTM-RNN) model, a combined model of Long Short-Term Memory Network and Convolutional Neural Network (LSTM-CNN), and a conventional Autoregressive Integrated Moving Average (ARIMA) model to validate the statistical data-fi ltering method proposed. The achieved results demonstrate which the STLF using ANN, LSTM-RNN, LSTMCNN, and ARIMA models with the statistical data-fi ltering method can all outperform those with the existing data-fi ltering methods. Additionally, the numerical results also indicate that in case the SCADA-based load data is normally distributed, time-series forecasting models should be more preferred than neural network models; otherwise, when the SCADA-based load data contains multiple normally distributed sub-datasets, neural network-based prediction models are highly recommended."
Large eddy simulation on the turbulent mixing phenomena in 3×3 bare tight lattice rod bundle using spectral element method;;Ju Haoran(Xi'an  Jiaotong  University,);Wang Mingjun(Xi'an  Jiaotong  University),Wang Yingjie(Xi'an  Jiaotong  University,),Zhao Minfu(China  Institute  of  Atomic  Energy),Tian Wenxi(Xi'an  Jiaotong  University,),Liu Tiancai(China  Institute  of  Atomic  Energy),Su G.H.(Xi'an  Jiaotong  University,),Qiu Suizheng(Xi'an  Jiaotong  University,);Nuclear Engineering and Technology;Nuclear Engineering and Technology;한국원자력학회;Korean Nuclear Society;202009;52(9);pp.1945~1954;Turbulent  mixing, Rod  bundle, CFD, Spectral element method;;원자력공학;0;;10.1016/j.net.2020.02.020;Subchannel code is one of the effective simulation tools for thermal-hydraulic analysis in nuclear reactor core. In order to reduce the computational cost and improve the calculation ef?ciency, empirical cor- relation of turbulent mixing coef?cient is employed to calculate the lateral mixing velocity between adjacent subchannels. However, correlations utilized currently are often ?tted from data achieved in central channel of fuel assembly, which would simply neglect the wall effects. In this paper, the CFD approach based on spectral element method is employed to predict turbulent mixing phenomena through gaps in 3 3 bare tight lattice rod bundle and investigate the ?ow pulsation through gaps in different positions. Re ¼ 5000,10000,20500 and P/D ¼ 1.03 and 1.06 have been covered in the simulation cases. With a well veri?ed mesh, lateral velocities at gap center between corner channel and wall channel (WeCo), wall channel and wall channel (WeW), wall channel and center channel (WeC) as well as center channel and center channel (CeC) are collected and compared with each other. The obvious turbulent mixing distributions are presented in the different channels of rod bundle. The peak frequency values at WeCo channel could have about 40%e50% reduction comparing with the CeC channel value and the turbulent mixing coef?cient b could decrease around 25%. corrections for b should be performed in subchannel code at wall channel and corner channel for a reasonable prediction result. A preliminary analysis on ?uctuation at channel gap has also performed. Eddy cascade should be considered carefully in detailed analysis for ?uctuating in rod bundle
Pool boiling heat transfer of a copper microporous coating in borated water;;Jun Seongchul(The  University  of  Texas  at  Dallas);Godinez Juan C.(The  University  of  Texas  at  Dallas),You Seung M.(The  University  of  Texas  at  Dallas),김환열(한국원자력연구원);Nuclear Engineering and Technology;Nuclear Engineering and Technology;한국원자력학회;Korean Nuclear Society;202009;52(9);pp.1939~1944;Microporous  coating, Boreated  water, Nucleate  boiling  heat  transfer, Critical  heat  ?ux;;원자력공학;0;;10.1016/j.net.2020.02.023;Pool boiling heat transfer of a copper microporous coating was experimentally studied in borated water with a concentration of boric acid from 0.0 to 5.0 vol percent (vol%) to determine the effect of boric acid on boiling heat transfer in water. A high-temperature, thermally conductive microporous coating (HTCMC) was created by sintering copper powder with an average particle size of 67 mm onto a 1cm 1 cm plain copper surface with a coating thickness of ~300 mm within a furnace in a vacuum environment. The tests showed that the nucleate boiling heat transfer coef?cient (NBHT) of HTCMC became slightly less enhanced as the concentration of boric acid increased but the NBHT coef?cient values were still signi?cantly higher than those of the plain surface. The critical heat ?ux (CHF) values from 0 to 1.0 vol% were maintained at ~2,000 kW/m2, and then, they gradually decreased down to ~1,700 kW/m2 as the concentration increased further to 5.0 vol%. It is believed that the micro-scale pores of the HTCMC were partially blocked by the high boric acid concentration during the nucleate boiling such that the small bubbles were not effectively created using the HTCMC reentrant cavities as the boric acid concentration increased
Application of Adaptive Neuro-Fuzzy Inference Rule-based Controller in Hybrid Electric Vehicles;;Ruksana   Begam   Shaik(Department of EEE, Malla Reddy Engineering College (A) , Maisammaguda , Secunderabad , Telangana , India);Ezhil Vignesh   Kannappan(Department of EEE, Malla Reddy Engineering College (A), Maisammaguda , Secunderabad , Telangana , India);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.1937~1945;ANFIS rule-based controller  · Mapping functions  · Semi-empirical strategy  · Premise parameters  · Consequence parameters;;전기공학;0;;;Designing of hybrid architecture has greater importance in the development of electric vehicles to enhance the life cycle of the battery, to protect from nonlinearities and uncertainties of electrical energy storage systems. The objective of this paper is to design and apply the Adaptive Neuro-Fuzzy Inference rule-based controller with the semi-empirical strategy to protect from nonlinearities, uncertainties, and to improve effi ciency in electric vehicles. In this paper, a fully active Li-Ion battery/ Electric Double-Layer supercapacitor hybrid energy storage system used to decouple Li-Ion battery/Electric Double-Layer Supercapacitor from Direct Current bus and to generate Li-Ion battery current reference online semi-empirical rule-based energy management strategy used. The Control system is designed with the Adaptive Neuro-Fuzzy Interface rule-based controller to reduce non-linearity and diff erent uncertainties of the energy storage system with two outputs battery current and DC bus voltage are chosen to measure control system design, which is tested under heavy and light load conditions. Results are validated using MATLAB/Simulink and the performance of the Adaptive Neuro-Fuzzy Interface rule-based controller is 16.96% and 9.81% greater than Robust Fractional Order Sliding Mode Controller under heavy and light load conditions.
The New Control Scheme for the PV and Wind Hybrid System Connected to the Single Phase Grid;;R.   Shivarudraswamy(Manipal Institute of Technology , Manipal , India);Deekshitha   S.   Nayak(Manipal Institute of Technology , Manipal , India),Florent   Drossard(Engineering School ESIGELEC , Rouen , France);Journal of Electrical Engineering & Technology;Journal of Electrical Engineering & Technology;대한전기학회;;202009;15(5);pp.1929~1936;PV panel  · Wind system  · DC bus  · Single phase inverter  · Controller;;전기공학;0;;;The proposed system comprises of the hybrid (PV and wind) system for 1 kw is integrated with the single phase grid. The new control scheme sine pulse width modulation (SPWM) switching with a deadbeat based PI controller is designed to a DC/AC single phase inverter. This controller is used to pure sinusoidal output voltage with low total harmonic distortion (THD), fast dynamic response control techniques and to keep the power output constant if any variation in the input from the PV and wind system occurs, and the output voltage at the grid remains constant. Even when the load varies, the sinusoidal voltage output maintains 230V rms with 50 Hz frequency and also low THD is 2.54%. This controller proves the stiff ness and robustness characteristics for maintaining the output voltage at desired value with low harmonics.
Validation of RELAP5 MOD3.3 code for Hybrid-SIT against SET and IET experimental data;;Yoon Ho Joon(Khalifa  University  of  Science  and  Technology(KUST));Al Naqbi Waleed(Khalifa  University  of  Science  and  Technology(KUST)),Al-Yahia Omar S.(Khalifa  University  of  Science  and  Technology(KUST)),조대성(경북대학교);Nuclear Engineering and Technology;Nuclear Engineering and Technology;한국원자력학회;Korean Nuclear Society;202009;52(9);pp.1926~1938;RELAP5, MOD3.3, Hybrid  SIT, Separate  effect  test, Integrated  effect  test, ATLAS, Condensation, Strati?cation;;원자력공학;0;;10.1016/j.net.2020.02.007;We validated the performance of RELAP MOD3.3 code regarding the hybrid SIT with available experi- mental data. The concept of the hybrid SIT is to connect the pressurizer to SIT to utilize the water inside SIT in the case of SBO or SB-LOCA combined with TLOFW. We investigated how well RELAP5 code predicts the physical phenomena in terms of the equilibrium time, strati?cation, condensation against Separate Effect Test (SET) data. We also conducted the validation of RELAP5 code against Integrated Effect Test (IET) experimental data produced by the ATLAS facility. We followed conventional approach for code validation of IET data, which are pre-test and post-test calculation. RELAP5 code shows substantial difference with changing number of nodes. The increase of the number of nodes tends to reduce the condensation rate at the interface between liquid and vapor inside the hybrid SIT. The environmental heat loss also contributes to the large discrepancy between the simulation results of RELAP5 and the experimental data
Criticality benchmarking of ENDF/B-Ⅷ.0 and JEFF-3.3 neutron data libraries with RMC code;;Zheng Lei(Tsinghua University, Beijing);Huang Shanfang(Tsinghua University, Beijing),Wang Kan(Tsinghua University, Beijing);Nuclear Engineering and Technology;Nuclear Engineering and Technology;한국원자력학회;Korean Nuclear Society;202009;52(9);pp.1917~1925;RMC, ENDF/B-Ⅷ.0, JEFF-3.3, Benchmark;;원자력공학;0;;10.1016/j.net.2020.02.022;New versions of ENDF/B and JEFF data libraries have been released during the past two years with significant updates in the neutron reaction sublibrary and the thermal neutron scattering sublibrary. In order to get a more comprehensive impression of the criticality quality of these two latest neutron data libraries, and to provide reference for the selection of the evaluated nuclear data libraries for the science and engineering applications of the Reactor Monte Carlo code RMC, the criticality benchmarking of the two latest neutron data libraries has been performed. RMC was employed as the computational tools, whose processing capability for the continuous representation ENDF/B-Ⅷ.0 thermal neutron scattering laws was developed. The RMC criticality validation suite consisting of 116 benchmarks was established for the benchmarking work. The latest ACE format data libraries of the neutron reaction and the thermal neutron scattering laws for ENDF/B-Ⅷ.0, ENDF/B-Ⅶ.1, and JEFF-3.3 were downloaded from the corre?sponding official sites. The ENDF/B-Ⅶ.0 data library was also employed to provide code-to-code vali?dation for RMC. All the calculations for the four different data libraries were performed by using a parallel version of RMC, and all the calculated standard deviations are lower than 30pcm. Comprehensive analyses including the C/E values with uncertainties, the dk=s values, and the metrics of c2 and < jDj >, were conducted and presented. The calculated keff eigenvalues based on the four data libraries generally agree well with the benchmark evaluations for most cases. Among the 116 criticality benchmarks, the numbers of the calculated keff eigenvalues which agree with the benchmark evaluations within 3s in?terval (with a confidence level of 99.6%) are 107, 109, 112, and 113 for ENDF/B-Ⅶ.0, ENDF/B-Ⅶ.1, ENDF/B- Ⅷ.0 and JEFF-3.3, respectively. The present results indicate that the ENDF/B-Ⅷ.0 neutron data library has a better performance on average.
Validation of nuclide depletion capabilities in Monte Carlo code MCS;;Ebiwonjumi Bamidele Francis(울산과학기술원);이현석(울산과학기술원),김원경(울산과학기술원),이덕중(울산과학기술원);Nuclear Engineering and Technology;Nuclear Engineering and Technology;한국원자력학회;Korean Nuclear Society;202009;52(9);pp.1907~1916;MCS Depletion, Spent  nuclear  fuel, Validation, Isotopic  inventory;;원자력공학;0;;10.1016/j.net.2020.02.017;In this work, the depletion capability implemented in Monte Carlo code MCS is investigated to predict the isotopic compositions of spent nuclear fuel (SNF). By comparison of MCS calculation results to post irradiation examination (PIE) data obtained from one pressurized water reactor (PWR), the validation of this capability is conducted. The depletion analysis is performed with the ENDF/B-VII.1 library and a fuel assembly model. The transmutation equation is solved by the Chebyshev Rational Approximation Method (CRAM) with a depletion chain of 3820 isotopes. 18 actinides and 19 ?ssion products are analyzed in 14 SNF samples. The effect of statistical uncertainties on the calculated number densities is discussed. On average, most of the actinides and ?ssion products analyzed are predicted within ±6% of the experiment. MCS depletion results are also compared to other depletion codes based on publicly reported information in literature. The code-to-code analysis shows comparable accuracy. Overall, it is demonstrated that the depletion capability in MCS can be reliably applied in the prediction of SNF isotopic inventory
BEAVRS benchmark analyses by DeCART stand-alone calculations and comparison with DeCART/MATRA multi-physics coupling calculations;;박호진(한국원자력연구원);김성진(한국원자력연구원),권혁(한국원자력연구원),조진영(한국원자력연구원);Nuclear Engineering and Technology;Nuclear Engineering and Technology;한국원자력학회;Korean Nuclear Society;202009;52(9);pp.1896~1906;DeCART/MATRA, Multi-physics, DeCART, BEAVRS, McCARD;;원자력공학;0;;10.1016/j.net.2020.02.015;The BEAVRS (Benchmark for Evaluation and Validation of Reactor Simulation) benchmark calculations were performed by DeCART stand-alone and DeCART/MATRA multi-physics coupled code system to verify their accuracy. The solutions of DeCART stand-alone calculations for the control rod bank worth, detector signal, isothermal temperature coefficient, and critical boron concentration agreed very well with the measurements. The root-mean-square errors of the boron letdown curves for two-cycles were less than about 20 ppm, while the individual and total control rod bank worth agreed well within 7.3% and 2.4%, respectively. For the BEAVRS benchmark calculations at the beginning of burnup, the difference between DeCART simplified thermal-hydraulic stand-alone and DeCART/MATRA coupled calculations were not significantly large. Therefore, it is concluded that both the DeCART stand-alone code and the DeCART/MATRA multi-physics coupled code system have the capabilities to generate high fidelity transport solutions at core follow calculations.
Overcoming the challenges of Monte Carlo depletion: Application to a material-testing reactor with the MCS code;;dos vutheam(울산과학기술원 기계 및 원자력공학 연구부 (미사용));이현석(울산과학기술원),조윤기(울산과학기술원),마튜 르메르(울산과학기술원),김원경(울산과학기술원),최수영(울산과학기술원),Zhang Peng(울산과학기술원),이덕중(울산과학기술원);Nuclear Engineering and Technology;Nuclear Engineering and Technology;한국원자력학회;Korean Nuclear Society;202009;52(9);pp.1881~1895;MCS, Monte Carlo depletion, MCNP6, Material-testing reactor;;원자력공학;0;;10.1016/j.net.2020.02.003;The theoretical aspects behind the reactor depletion capability of the Monte Carlo code MCS developed at the Ulsan National Institute of Science and Technology (UNIST) and practical results of this depletion feature for a Material-Testing Reactor (MTR) with plate-type fuel are described in this paper. A verifi- cation of MCS results is first performed against MCNP6 to confirm the suitability of MCS for the criticality and depletion analysis of the MTR. Then, the dependence of the effective neutron multiplication factor to the number of axial and radial depletion cells adopted in the fuel plates is performed with MCS in order to determine the minimum spatial segmentation of the fuel plates. Monte Carlo depletion results with 37,800 depletion cells are provided by MCS within acceptable calculation time and memory usage. The results show that at least 7 axial meshes per fuel plate are required to reach the same precision as the reference calculation whereas no significant differences are observed when modeling 1 or 10 radial meshes per fuel plate. This study demonstrates that MCS can address the need for Monte Carlo codes capable of providing reference solutions to complex reactor depletion problems with refined meshes for fuel management and research reactor applications.
A Multi-Mechanisms Composite Frequency Up-Conversion Energy Harvester;A Multi-Mechanisms Composite Frequency Up-Conversion Energy Harvester;Ping Li(Beijing Institute of Mechanical Equipment);Nuo Xu(Beijing Institute of Mechanical Equipment),Chunhui Gao(Beijing Institute of Technology);International Journal of Precision Engineering and Manufacturing;International Journal of Precision Engineering and Manufacturing;한국정밀공학회;Korean Society for Precision Engineering;202009;21(9);pp.1781~1788;Multi-mechanisms composite · Piezoelectric-electromagnetic-electrostatic · Frequency up-conversion · Random excitation;Multi-mechanisms composite · Piezoelectric-electromagnetic-electrostatic · Frequency up-conversion · Random excitation;기계공학;0;http://link.springer.com/article/10.1007/s12541-020-00371-3;10.1007/s12541-020-00371-3;In this paper, a novel broadband hybrid piezoelectric-electromagnetic-electrostatic energy harvester with frequency up conversion is proposed to improve the harvesting bandwidth and energy conversion efficiency. The designed device generates vibration energy with much higher frequency than ambient vibration frequency, which uses the magnet to impact periodically on the piezoelectric cantilever with the top electrode of electrostatic element. The dynamic model of the hybrid energy harvester is established, and performances are experimental tested under the sinusoidal excitation and practical application environment. The results show that multi-mechanisms composite structure can realize the complementary advantages of electrostatic-piezoelectric-electromagnetic mechanisms and improve the energy conversion efficiency effectively compared with a single harvesting mechanism. The fabricated harvester can output electric energy in the frequency range of 1?38 Hz, which significantly reduces frequency dependence, and the maximum power is measured to be 11.7 mW and 12 mW during cycling and walking respectively, which is the sum of the power generated by three different elements. Furthermore, the fabricated prototype can also light up six light-emitting diodes (LEDs) simultaneously when handy shaking.
Investigating the Effects of Long-Term Contractions on Myoelectric Recognition of Wrist Movements from Stroke Patients;Investigating the Effects of Long-Term Contractions on Myoelectric Recognition of Wrist Movements from Stroke Patients;Youngjin Na(Sookmyung Women’s University);Hyunjong Lee(National Rehabilitation Center),Suncheol Kwon(National Rehabilitation Center);International Journal of Precision Engineering and Manufacturing;International Journal of Precision Engineering and Manufacturing;한국정밀공학회;Korean Society for Precision Engineering;202009;21(9);pp.1771~1779;Stroke patient · Electromyography · Pattern recognition · Wrist movement;Stroke patient · Electromyography · Pattern recognition · Wrist movement;기계공학;0;http://link.springer.com/article/10.1007/s12541-020-00364-2;10.1007/s12541-020-00364-2;In robotic rehabilitation, the classification of motion intents and detection of fatigue from surface electromyography (sEMG) are important to guarantee safety during the rehabilitation process. The time-varying characteristics of sEMG can induce errors in related applications such as force/torque estimation, detection of muscle fatigue, and pattern recognition. We investigated the effects of long-term wrist contractions on the classification accuracy of stroke patients in fatigue. Seven stroke patients participated to repeatedly perform sessions of four isometric wrist movements, namely, flexion, extension, radial deviation, and ulnar deviation in different sessions until exhaustion over 4 days. Each movement was successively performed by 60 s with 30 s of rest. To avoid excessive muscle fatigue, subjects were asked to perform each movement at 20% of the maximum voluntary contraction. We classified the four types of wrist movements using an artificial neural network and investigated variations of sEMG features in fatigue. The results showed that not only the classification accuracy but also the manifestation of muscle fatigue from sEMG remained consistent during long-term contractions in fatigue. The average classification accuracy for all patients was 0.91 ± 0.07 without significant difference between sessions.
